Unnamed: 0;id;id_src;id_passage;date;text;author;toptopic
129;129;CRSANR5L15S2018O1N245;721270;2018-06-02;Ce n’est pas à un choc de l’offre, mais bien à une chute de l’offre que nous allons assister, et cela ne me réjouit pas du tout !Je ne vous fais pas un mauvais procès.;M. Stéphane Peu;-
130;130;CRSANR5L15S2018O1N245;721270;2018-06-02;Il suffit de consulter tous les budgets qui ont été votés dans les organismes HLM aux mois de décembre et de janvier.;M. Stéphane Peu;-
131;131;CRSANR5L15S2018O1N245;721270;2018-06-02;Dans tous ces budgets, sans la moindre exception, il y a une révision à la baisse du nombre d’opérations de réhabilitation et de nouveaux chantiers.;M. Stéphane Peu;z57
132;132;CRSANR5L15S2018O1N245;721270;2018-06-02;Je ne vous le dis pas par idéologie – contrairement à l’inspiration du projet de loi que je trouve très idéologique ou, tout au moins, très technocratique –, mais par pragmatisme, et mon avis, qui résulte de mon expérience du terrain et est très largement partagé sur ces bancs : l’article 25 donne une très mauvaise direction.Enfin, s’agissant de l’Union sociale pour l’habitat, pour être membre de son comité exécutif depuis quinze ans, je connais bien la maison.;M. Stéphane Peu;-
133;133;CRSANR5L15S2018O1N245;721270;2018-06-02;À la fin de la semaine prochaine, je serai d’ailleurs à l’assemblée générale des offices HLM qui se tiendra à Grenoble.;M. Stéphane Peu;z30
134;134;CRSANR5L15S2018O1N245;721270;2018-06-02;Je peux vous affirmer que la majorité des organismes HLM, qu’il s’agisse des offices publics de l’habitat – OPH – ou des entreprises sociales pour l’habitat – ESH –, sont contre une décision qui a été prise par quelques personnes isolées, n’ayant pas reçu de mandat pour cela – le dirigeant national d’office HLM que je suis y était par exemple opposé –, par une bureaucratie qui vit bien des HLM sans y avoir jamais vécu et qui n’en a pas vu depuis longtemps.;M. Stéphane Peu;z30
136;136;CRSANR5L15S2018O1N245;267527;2018-06-02;Mes chers collègues, monsieur le ministre, aucun secteur d’activité – qu’il s’agisse par exemple de l’industrie ou du tourisme – ne supporte le moindre signal négatif.;M. Martial Saddier;z51
137;137;CRSANR5L15S2018O1N245;267527;2018-06-02;Mais le secteur économique qui le supporte le moins est probablement le bâtiment.;M. Martial Saddier;z51
138;138;CRSANR5L15S2018O1N245;267527;2018-06-02;En effet, celles et ceux qui en ont l’expérience savent qu’entre le moment où un territoire décide d’une opération de logement et celui où elle est livrée, il s’écoule – quand tout se passe bien – entre trois et quatre ans.;M. Martial Saddier;-
139;139;CRSANR5L15S2018O1N245;267527;2018-06-02;"Le premier acteur est le géomètre, puis intervient l’architecte ; suit l’ensemble de la procédure avec les appels d’offres, le choix de l’opérateur, la construction et la livraison.";M. Martial Saddier;z25
140;140;CRSANR5L15S2018O1N245;267527;2018-06-02;Le tout prend trois ou quatre années.;M. Martial Saddier;-
141;141;CRSANR5L15S2018O1N245;267527;2018-06-02;Les élus locaux le savent : les opérations que nous n’avons pas lancées la première année du mandat nous échappent.;M. Martial Saddier;-
142;142;CRSANR5L15S2018O1N245;267527;2018-06-02;Je ne voudrais donc pas – et j’y attire l’attention de M. Mézard qui connaît ce phénomène mieux que quiconque – que cette loi ELAN envoie un signal négatif au secteur d’activité économique qui a le plus souffert de la crise de 2007-2008, qui a mis le plus de temps pour en sortir et qui commence seulement, depuis deux ans, à revoir la lumière et à reprendre espoir.;M. Martial Saddier;z51
143;143;CRSANR5L15S2018O1N245;267527;2018-06-02;Disons-le : lui envoyer un signal négatif en 2018 ferait de ce mandat un échec en matière de logement, et je ne souhaite pas pour mon pays l’échec d’une politique aussi importante.Il manque dans notre pays environ 2 millions de logements, mais comme l’a souligné mon collègue Bazin, ce qui nous fait aujourd’hui défaut avant tout, c’est 1,7 milliard d’euros dans les caisses des opérateurs sociaux, qui ont été ponctionnés à l’occasion de la loi de finances pour 2018.;M. Martial Saddier;z15
146;146;CRSANR5L15S2018O1N245;267527;2018-06-02;Je l’ai dit dans la discussion générale : il ne s’agit pas de mettre en cause l’excellent ministre Mézard, mais à l’automne 2017, sous la houlette de Bercy, les agences de l’eau ont vu leurs fonds de roulement ponctionnés à hauteur de 1,5 milliard d’euros, et ceux des bailleurs sociaux, de 1,7 milliard.;M. Martial Saddier;z15
147;147;CRSANR5L15S2018O1N245;267527;2018-06-02;On a beau envoyer ensuite les excellents ministres Mézard, Hulot et Lecornu se débrouiller avec le Parlement et discuter avec les opérateurs, le compte n’y est plus : l’argent a été siphonné.;M. Martial Saddier;-
148;148;CRSANR5L15S2018O1N245;267527;2018-06-02;Nous sommes bel est bien aujourd’hui dans cette situation parce que cette ponction a eu lieu.Deuxième élément : nous discutons tous les jours et toutes les nuits, samedi et dimanche compris, de sujet divers et variés.;M. Martial Saddier;-
149;149;CRSANR5L15S2018O1N245;267527;2018-06-02;Hier, nous avons débattu des architectes des Bâtiments de France, ABF, pour conclure que si nous n’avions rien contre eux, il n’était pas sain de créer des situations de monopole et de position dominante, et de fragiliser la concurrence.;M. Martial Saddier;z30
150;150;CRSANR5L15S2018O1N245;267527;2018-06-02;Tous les jours, on constate dans cet hémicycle que chaque fois que les différentes majorités – de bonne foi et de bonne volonté – créent des positions dominantes et affaiblissent la concurrence, cela se révèle malsain et, en définitive, ce sont nos concitoyens et nos territoires qui paient l’addition.J’ai eu l’occasion de le marteler devant mes collègues en commission du développement durable et de l’aménagement du territoire et en commission des affaires économiques, et tous les maires le savent : nous ne parlons pas assez des locataires et de leur vie quotidienne.;M. Martial Saddier;-
151;151;CRSANR5L15S2018O1N245;267527;2018-06-02;Face au bailleur social, c’est le pot de terre contre le pot de fer.;M. Martial Saddier;z30
152;152;CRSANR5L15S2018O1N245;267527;2018-06-02;Aujourd’hui, pour obtenir le changement d’une ampoule cassée ou l’effacement des tags, pour faire réparer la boîte aux lettres, le digicode, la porte qui ne ferme plus ou le container à poubelles auquel on a mis le feu, c’est l’enfer.;M. Martial Saddier;-
153;153;CRSANR5L15S2018O1N245;267527;2018-06-02;Pourquoi ne pas le dire dans cet hémicycle ?;M. Martial Saddier;-
155;155;CRSANR5L15S2018O1N245;267527;2018-06-02;qui galèrent à côté des locataires pour obtenir que les graffitis soient nettoyés et la voiture qui a brûlé il y a deux mois, enlevée du parking.;M. Martial Saddier;-
156;156;CRSANR5L15S2018O1N245;267527;2018-06-02;Pour les élus locaux – le maire ou le président de l’intercommunalité qui détient une partie des compétences en matière de politique de la ville –, le seul moyen d’agir est de faire jouer la concurrence.;M. Martial Saddier;z67
157;157;CRSANR5L15S2018O1N245;267527;2018-06-02;"Quand ça a bien chauffé, ils peuvent convoquer le président ou le directeur du bailleur social et lui dire : dans le PLU, le PLH, le PLUI ou le SCOT, j’ai tant de droits à construire ; si tu ne mets pas de l’ordre dans le quartier et ne t’occupes pas des locataires, tu n’auras plus de droits à construire.";M. Martial Saddier;z30
158;158;CRSANR5L15S2018O1N245;267527;2018-06-02;Je vous assure, le fait d’éliminer cette concurrence et l’exigence de résultats vis-à-vis des locataires se traduira sur le terrain par une catastrophe.Enfin, monsieur le ministre, je voudrais m’adresser à vous comme à un ancien élu local de cette magnifique nouvelle région Auvergne-Rhône-Alpes dont j’ai eu l’honneur d’être vice-président délégué aux entreprises, à l’emploi et au développement économique.;M. Martial Saddier;z65
159;159;CRSANR5L15S2018O1N245;267527;2018-06-02;En tant que président d’une intercommunalité qui abrite plusieurs offices publics de l’habitat, et qui a réalisé plusieurs programmes locaux de l’habitat, PLH, j’ai réussi à convaincre des petites communes de réhabiliter des anciennes granges et de s’engager dans la construction de logements sociaux.;M. Martial Saddier;z30
160;160;CRSANR5L15S2018O1N245;267527;2018-06-02;Il n’a pas été facile de persuader les conseils municipaux mais surtout, ensuite, aucun opérateur ne voulait y aller.;M. Martial Saddier;z39
161;161;CRSANR5L15S2018O1N245;267527;2018-06-02;Ayant la chance d’être maire d’une grande ville qui disposait d’un grand parc de logements locatifs et de beaucoup de terrains, j’ai convoqué les opérateurs et je leur ai dit : ce n’est pas compliqué, si vous voulez continuer à faire du logement dans la plaine et dans les grandes villes, vous allez réhabiliter tant de logements sociaux dans les petits villages, y compris de montagne, dans le cadre du PLH et de l’OPH.;M. Martial Saddier;z30
162;162;CRSANR5L15S2018O1N245;267527;2018-06-02;Si je n’avais pas disposé de ce levier, monsieur le ministre, jamais ces opérateurs ne seraient allés faire de petites opérations de réhabilitation moyennement rentables, mais ô combien importantes pour la survie des villages, pour le maintien des jeunes et des écoles, pour l’aménagement du territoire.Eh bien, monsieur Mézard, deux ans après mon départ, les opérateurs de logements sociaux viennent dans le bureau de mon successeur, Stéphane Valli, qui me remplace à la mairie de Bonneville, pour lui dire : on est désolé, mais on ne peut plus honorer les engagements qu’on avait pris auprès de M. Saddier, et on ne fera pas telle et telle opération dans les petits villages de montagne.;M. Martial Saddier;z05
163;163;CRSANR5L15S2018O1N245;267527;2018-06-02;Comme l’ont souligné mes collègues Peu et Bazin, la mécanique est en route : des opérateurs sociaux sont d’ores et déjà en train de se désengager d’une partie significative du territoire.;M. Martial Saddier;z93
164;164;CRSANR5L15S2018O1N245;267527;2018-06-02;Ils ne s’occuperont plus des locataires, mais uniquement des parties urbaines, c’est-à-dire de ce qui est rentable.;M. Martial Saddier;z30
165;165;CRSANR5L15S2018O1N245;267527;2018-06-02;"S’il vous plaît, mes chers collègues, tenez compte de ce phénomène ; faisons en sorte, dans ce texte, de maintenir une concurrence saine pour les locataires et pour l’aménagement du territoire dans notre pays !";M. Martial Saddier;-
167;167;CRSANR5L15S2018O1N245;720092;2018-06-02;L’article 25 est très important car il renvoie à l’agilité.;M. Richard Ramos;-
168;168;CRSANR5L15S2018O1N245;720092;2018-06-02;Pour venir ce matin dans cet hémicycle, on n’aurait pas pu tous revêtir le même costume ou le même tailleur car il nous faut nous adapter à ce que nous sommes.;M. Richard Ramos;-
169;169;CRSANR5L15S2018O1N245;720092;2018-06-02;"De même, en matière de logement, on ne va pas imaginer qu’à une famille avec six enfants, il faut attribuer un studio, et à quelqu’un qui est tout seul, un appartement de cinq pièces ; on s’adapte à la taille de la famille.";M. Richard Ramos;z30
170;170;CRSANR5L15S2018O1N245;720092;2018-06-02;Nos territoires sont des familles diverses et en fonction de leur géographie et de leur population, il leur faut une réponse particulière, sur-mesure.;M. Richard Ramos;z98
171;171;CRSANR5L15S2018O1N245;720092;2018-06-02;La difficulté de cet article 25 – qui doit partir du Parlement car c’est à lui de faire la loi – est de donner le signal de l’intelligence collective.;M. Richard Ramos;-
172;172;CRSANR5L15S2018O1N245;720092;2018-06-02;Les organismes doivent à la fois se regrouper et réduire les coûts, mais aussi gagner en agilité et s’adapter.;M. Richard Ramos;-
173;173;CRSANR5L15S2018O1N245;720092;2018-06-02;On a tous connu dans nos territoires des « dodus dormants », ces gros offices qui ne faisaient rien, et de petites entités plus agiles qui agissaient.;M. Richard Ramos;z30
174;174;CRSANR5L15S2018O1N245;720092;2018-06-02;Comme l’a dit notre collègue Peu, dans ce domaine, il faut de la souplesse !;M. Richard Ramos;-
177;177;CRSANR5L15S2018O1N245;712014;2018-06-02;« Parce qu’il y a des magiciens qui vous promettent la lune  Moi, je vous promets le soleil !;M. Vincent Ledoux;z78
178;178;CRSANR5L15S2018O1N245;712014;2018-06-02;Il vient de Tourcoing, c’est-à-dire de chez moi – une circonscription qui manque cruellement de logements.;M. Vincent Ledoux;z65
179;179;CRSANR5L15S2018O1N245;712014;2018-06-02;"Souvent, lorsqu’en tant que maire, je recevais des gens qui me demandaient des logements, je leur répondais : je ne suis pas magicien et n’ai pas de baguette magique ; si j’en avais une, je l’actionnerais volontiers pour que vous puissiez avoir au plus vite le logement de vos rêves.Je voudrais ici rendre hommage à celle qui fut mon adjointe au logement, Annick Castelein, une femme toute simple, qui n’apparaît pas dans les médias mais qui, tous les jours, reçoit dans sa permanence des centaines et des centaines de gens en souffrance ou en rupture affective, qui ont besoin d’un logement très rapidement.";M. Vincent Ledoux;-
180;180;CRSANR5L15S2018O1N245;712014;2018-06-02;Il ne s’agit pas de verser dans le pathos, mais le sujet est éminemment humain et on se demande si la taille de ceux qui doivent bâtir représente un problème ou une solution.;M. Vincent Ledoux;-
181;181;CRSANR5L15S2018O1N245;712014;2018-06-02;"On sent bien que sur le chemin qu’on est en train d’emprunter, il n’y a ni recette miracle, ni incantations, ni magie noire ou blanche ; seule compte la bonne volonté.";M. Vincent Ledoux;-
182;182;CRSANR5L15S2018O1N245;712014;2018-06-02;"Les sujets qui reviennent dans nos débats ce matin renvoient – ne nous voilons pas la face – aux problèmes de financement et de proximité ; c’est pourquoi j’ai évoqué Annick, car, travaillant sur le terrain, elle en est un visage.";M. Vincent Ledoux;-
